id,category
NEWS_49270,5
NEWS_49271,1
NEWS_49272,4
NEWS_49273,3
NEWS_49274,1
NEWS_49275,4
NEWS_49276,2
NEWS_49277,3
NEWS_49278,2
NEWS_49279,4
NEWS_49280,1
NEWS_49281,3
NEWS_49282,5
NEWS_49283,4
NEWS_49284,2
NEWS_49285,1
NEWS_49286,5
NEWS_49287,3
NEWS_49288,3
NEWS_49289,1
NEWS_49290,2
NEWS_49291,4
NEWS_49292,0
NEWS_49293,1
NEWS_49294,2
NEWS_49295,1
NEWS_49296,1
NEWS_49297,4
NEWS_49298,3
NEWS_49299,1
NEWS_49300,4
NEWS_49301,3
NEWS_49302,0
NEWS_49303,0
NEWS_49304,0
NEWS_49305,2
NEWS_49306,1
NEWS_49307,1
NEWS_49308,1
NEWS_49309,3
NEWS_49310,5
NEWS_49311,1
NEWS_49312,4
NEWS_49313,2
NEWS_49314,0
NEWS_49315,4
NEWS_49316,4
NEWS_49317,3
NEWS_49318,1
NEWS_49319,3
NEWS_49320,1
NEWS_49321,1
NEWS_49322,3
NEWS_49323,0
NEWS_49324,3
NEWS_49325,3
NEWS_49326,1
NEWS_49327,4
NEWS_49328,1
NEWS_49329,3
NEWS_49330,0
NEWS_49331,2
NEWS_49332,4
NEWS_49333,4
NEWS_49334,0
NEWS_49335,4
NEWS_49336,1
NEWS_49337,1
NEWS_49338,0
NEWS_49339,1
NEWS_49340,2
NEWS_49341,5
NEWS_49342,5
NEWS_49343,4
NEWS_49344,4
NEWS_49345,4
NEWS_49346,0
NEWS_49347,1
NEWS_49348,1
NEWS_49349,4
NEWS_49350,4
NEWS_49351,1
NEWS_49352,4
NEWS_49353,2
NEWS_49354,2
NEWS_49355,1
NEWS_49356,1
NEWS_49357,0
NEWS_49358,5
NEWS_49359,4
NEWS_49360,4
NEWS_49361,5
NEWS_49362,2
NEWS_49363,0
NEWS_49364,2
NEWS_49365,2
NEWS_49366,3
NEWS_49367,2
NEWS_49368,4
NEWS_49369,3
NEWS_49370,4
NEWS_49371,2
NEWS_49372,1
NEWS_49373,4
NEWS_49374,4
NEWS_49375,2
NEWS_49376,0
NEWS_49377,2
NEWS_49378,1
NEWS_49379,2
NEWS_49380,0
NEWS_49381,3
NEWS_49382,5
NEWS_49383,2
NEWS_49384,4
NEWS_49385,1
NEWS_49386,2
NEWS_49387,1
NEWS_49388,4
NEWS_49389,1
NEWS_49390,2
NEWS_49391,5
NEWS_49392,1
NEWS_49393,0
NEWS_49394,0
NEWS_49395,4
NEWS_49396,2
NEWS_49397,5
NEWS_49398,1
NEWS_49399,1
NEWS_49400,1
NEWS_49401,4
NEWS_49402,4
NEWS_49403,1
NEWS_49404,3
NEWS_49405,0
NEWS_49406,4
NEWS_49407,2
NEWS_49408,3
NEWS_49409,5
NEWS_49410,3
NEWS_49411,3
NEWS_49412,1
NEWS_49413,0
NEWS_49414,1
NEWS_49415,1
NEWS_49416,3
NEWS_49417,3
NEWS_49418,0
NEWS_49419,2
NEWS_49420,2
NEWS_49421,1
NEWS_49422,5
NEWS_49423,2
NEWS_49424,0
NEWS_49425,4
NEWS_49426,1
NEWS_49427,1
NEWS_49428,2
NEWS_49429,3
NEWS_49430,3
NEWS_49431,1
NEWS_49432,0
NEWS_49433,1
NEWS_49434,2
NEWS_49435,3
NEWS_49436,0
NEWS_49437,4
NEWS_49438,5
NEWS_49439,5
NEWS_49440,3
NEWS_49441,4
NEWS_49442,3
NEWS_49443,1
NEWS_49444,0
NEWS_49445,2
NEWS_49446,1
NEWS_49447,3
NEWS_49448,4
NEWS_49449,4
NEWS_49450,1
NEWS_49451,3
NEWS_49452,0
NEWS_49453,1
NEWS_49454,0
NEWS_49455,0
NEWS_49456,5
NEWS_49457,3
NEWS_49458,3
NEWS_49459,2
NEWS_49460,1
NEWS_49461,2
NEWS_49462,0
NEWS_49463,4
NEWS_49464,3
NEWS_49465,4
NEWS_49466,1
NEWS_49467,3
NEWS_49468,3
NEWS_49469,1
NEWS_49470,5
NEWS_49471,4
NEWS_49472,5
NEWS_49473,0
NEWS_49474,4
NEWS_49475,2
NEWS_49476,3
NEWS_49477,1
NEWS_49478,1
NEWS_49479,3
NEWS_49480,4
NEWS_49481,3
NEWS_49482,5
NEWS_49483,1
NEWS_49484,3
NEWS_49485,0
NEWS_49486,1
NEWS_49487,4
NEWS_49488,2
NEWS_49489,3
NEWS_49490,4
NEWS_49491,2
NEWS_49492,4
NEWS_49493,1
NEWS_49494,4
NEWS_49495,1
NEWS_49496,4
NEWS_49497,4
NEWS_49498,0
NEWS_49499,0
NEWS_49500,4
NEWS_49501,3
NEWS_49502,1
NEWS_49503,1
NEWS_49504,1
NEWS_49505,0
NEWS_49506,2
NEWS_49507,3
NEWS_49508,1
NEWS_49509,3
NEWS_49510,0
NEWS_49511,4
NEWS_49512,1
NEWS_49513,2
NEWS_49514,1
NEWS_49515,1
NEWS_49516,4
NEWS_49517,1
NEWS_49518,2
NEWS_49519,1
NEWS_49520,1
NEWS_49521,2
NEWS_49522,4
NEWS_49523,1
NEWS_49524,5
NEWS_49525,4
NEWS_49526,5
NEWS_49527,1
NEWS_49528,4
NEWS_49529,3
NEWS_49530,1
NEWS_49531,2
NEWS_49532,0
NEWS_49533,5
NEWS_49534,1
NEWS_49535,1
NEWS_49536,1
NEWS_49537,1
NEWS_49538,1
NEWS_49539,0
NEWS_49540,1
NEWS_49541,4
NEWS_49542,4
NEWS_49543,4
NEWS_49544,1
NEWS_49545,3
NEWS_49546,3
NEWS_49547,2
NEWS_49548,4
NEWS_49549,4
NEWS_49550,4
NEWS_49551,2
NEWS_49552,5
NEWS_49553,5
NEWS_49554,1
NEWS_49555,1
NEWS_49556,4
NEWS_49557,3
NEWS_49558,4
NEWS_49559,5
NEWS_49560,2
NEWS_49561,5
NEWS_49562,3
NEWS_49563,1
NEWS_49564,0
NEWS_49565,4
NEWS_49566,4
NEWS_49567,2
NEWS_49568,4
NEWS_49569,4
NEWS_49570,4
NEWS_49571,0
NEWS_49572,2
NEWS_49573,4
NEWS_49574,5
NEWS_49575,0
NEWS_49576,1
NEWS_49577,2
NEWS_49578,5
NEWS_49579,3
NEWS_49580,4
NEWS_49581,0
NEWS_49582,2
NEWS_49583,1
NEWS_49584,0
NEWS_49585,2
NEWS_49586,1
NEWS_49587,2
NEWS_49588,1
NEWS_49589,2
NEWS_49590,3
NEWS_49591,1
NEWS_49592,0
NEWS_49593,1
NEWS_49594,3
NEWS_49595,3
NEWS_49596,5
NEWS_49597,4
NEWS_49598,3
NEWS_49599,2
NEWS_49600,3
NEWS_49601,3
NEWS_49602,2
NEWS_49603,1
NEWS_49604,1
NEWS_49605,4
NEWS_49606,2
NEWS_49607,5
NEWS_49608,4
NEWS_49609,3
NEWS_49610,4
NEWS_49611,4
NEWS_49612,1
NEWS_49613,3
NEWS_49614,3
NEWS_49615,4
NEWS_49616,3
NEWS_49617,4
NEWS_49618,5
NEWS_49619,3
NEWS_49620,0
NEWS_49621,4
NEWS_49622,0
NEWS_49623,2
NEWS_49624,2
NEWS_49625,1
NEWS_49626,4
NEWS_49627,4
NEWS_49628,3
NEWS_49629,1
NEWS_49630,5
NEWS_49631,2
NEWS_49632,4
NEWS_49633,3
NEWS_49634,5
NEWS_49635,4
NEWS_49636,5
NEWS_49637,2
NEWS_49638,4
NEWS_49639,2
NEWS_49640,1
NEWS_49641,2
NEWS_49642,1
NEWS_49643,1
NEWS_49644,2
NEWS_49645,4
NEWS_49646,1
NEWS_49647,3
NEWS_49648,3
NEWS_49649,1
NEWS_49650,4
NEWS_49651,1
NEWS_49652,0
NEWS_49653,4
NEWS_49654,0
NEWS_49655,1
NEWS_49656,5
NEWS_49657,2
NEWS_49658,0
NEWS_49659,2
NEWS_49660,4
NEWS_49661,1
NEWS_49662,3
NEWS_49663,0
NEWS_49664,3
NEWS_49665,2
NEWS_49666,0
NEWS_49667,1
NEWS_49668,3
NEWS_49669,4
NEWS_49670,3
NEWS_49671,4
NEWS_49672,3
NEWS_49673,4
NEWS_49674,0
NEWS_49675,5
NEWS_49676,4
NEWS_49677,2
NEWS_49678,5
NEWS_49679,5
NEWS_49680,3
NEWS_49681,3
NEWS_49682,2
NEWS_49683,4
NEWS_49684,1
NEWS_49685,5
NEWS_49686,3
NEWS_49687,5
NEWS_49688,1
NEWS_49689,1
NEWS_49690,4
NEWS_49691,4
NEWS_49692,1
NEWS_49693,3
NEWS_49694,3
NEWS_49695,2
NEWS_49696,1
NEWS_49697,2
NEWS_49698,1
NEWS_49699,4
NEWS_49700,0
NEWS_49701,3
NEWS_49702,5
NEWS_49703,3
NEWS_49704,3
NEWS_49705,4
NEWS_49706,0
NEWS_49707,3
NEWS_49708,1
NEWS_49709,5
NEWS_49710,4
NEWS_49711,2
NEWS_49712,4
NEWS_49713,4
NEWS_49714,3
NEWS_49715,3
NEWS_49716,1
NEWS_49717,3
NEWS_49718,0
NEWS_49719,2
NEWS_49720,4
NEWS_49721,2
NEWS_49722,2
NEWS_49723,0
NEWS_49724,3
NEWS_49725,1
NEWS_49726,2
NEWS_49727,3
NEWS_49728,1
NEWS_49729,2
NEWS_49730,2
NEWS_49731,1
NEWS_49732,3
NEWS_49733,4
NEWS_49734,4
NEWS_49735,1
NEWS_49736,3
NEWS_49737,1
NEWS_49738,4
NEWS_49739,0
NEWS_49740,1
NEWS_49741,1
NEWS_49742,4
NEWS_49743,4
NEWS_49744,0
NEWS_49745,5
NEWS_49746,1
NEWS_49747,4
NEWS_49748,0
NEWS_49749,2
NEWS_49750,1
NEWS_49751,0
NEWS_49752,0
NEWS_49753,2
NEWS_49754,5
NEWS_49755,1
NEWS_49756,4
NEWS_49757,5
NEWS_49758,1
NEWS_49759,3
NEWS_49760,0
NEWS_49761,5
NEWS_49762,2
NEWS_49763,0
NEWS_49764,2
NEWS_49765,5
NEWS_49766,1
NEWS_49767,1
NEWS_49768,2
NEWS_49769,4
NEWS_49770,4
NEWS_49771,1
NEWS_49772,4
NEWS_49773,3
NEWS_49774,4
NEWS_49775,5
NEWS_49776,1
NEWS_49777,1
NEWS_49778,2
NEWS_49779,5
NEWS_49780,5
NEWS_49781,0
NEWS_49782,3
NEWS_49783,4
NEWS_49784,3
NEWS_49785,3
NEWS_49786,1
NEWS_49787,0
NEWS_49788,5
NEWS_49789,1
NEWS_49790,4
NEWS_49791,1
NEWS_49792,5
NEWS_49793,3
NEWS_49794,0
NEWS_49795,4
NEWS_49796,3
NEWS_49797,1
NEWS_49798,4
NEWS_49799,1
NEWS_49800,4
NEWS_49801,2
NEWS_49802,3
NEWS_49803,2
NEWS_49804,1
NEWS_49805,3
NEWS_49806,3
NEWS_49807,2
NEWS_49808,0
NEWS_49809,5
NEWS_49810,4
NEWS_49811,1
NEWS_49812,5
NEWS_49813,1
NEWS_49814,3
NEWS_49815,5
NEWS_49816,3
NEWS_49817,0
NEWS_49818,1
NEWS_49819,3
NEWS_49820,1
NEWS_49821,1
NEWS_49822,3
NEWS_49823,4
NEWS_49824,3
NEWS_49825,5
NEWS_49826,3
NEWS_49827,3
NEWS_49828,3
NEWS_49829,3
NEWS_49830,4
NEWS_49831,3
NEWS_49832,3
NEWS_49833,5
NEWS_49834,5
NEWS_49835,0
NEWS_49836,0
NEWS_49837,3
NEWS_49838,3
NEWS_49839,4
NEWS_49840,2
NEWS_49841,1
NEWS_49842,1
NEWS_49843,1
NEWS_49844,5
NEWS_49845,3
NEWS_49846,4
NEWS_49847,1
NEWS_49848,1
NEWS_49849,3
NEWS_49850,2
NEWS_49851,4
NEWS_49852,5
NEWS_49853,5
NEWS_49854,5
NEWS_49855,1
NEWS_49856,2
NEWS_49857,0
NEWS_49858,0
NEWS_49859,2
NEWS_49860,5
NEWS_49861,2
NEWS_49862,5
NEWS_49863,4
NEWS_49864,1
NEWS_49865,3
NEWS_49866,1
NEWS_49867,3
NEWS_49868,4
NEWS_49869,0
NEWS_49870,3
NEWS_49871,3
NEWS_49872,1
NEWS_49873,3
NEWS_49874,1
NEWS_49875,3
NEWS_49876,0
NEWS_49877,1
NEWS_49878,4
NEWS_49879,3
NEWS_49880,0
NEWS_49881,3
NEWS_49882,4
NEWS_49883,4
NEWS_49884,2
NEWS_49885,2
NEWS_49886,3
NEWS_49887,4
NEWS_49888,1
NEWS_49889,0
NEWS_49890,1
NEWS_49891,4
NEWS_49892,4
NEWS_49893,4
NEWS_49894,5
NEWS_49895,0
NEWS_49896,3
NEWS_49897,5
NEWS_49898,5
NEWS_49899,3
NEWS_49900,5
NEWS_49901,4
NEWS_49902,2
NEWS_49903,5
NEWS_49904,1
NEWS_49905,4
NEWS_49906,2
NEWS_49907,5
NEWS_49908,4
NEWS_49909,1
NEWS_49910,1
NEWS_49911,5
NEWS_49912,4
NEWS_49913,1
NEWS_49914,5
NEWS_49915,0
NEWS_49916,2
NEWS_49917,4
NEWS_49918,5
NEWS_49919,4
NEWS_49920,4
NEWS_49921,1
NEWS_49922,1
NEWS_49923,4
NEWS_49924,3
NEWS_49925,4
NEWS_49926,3
NEWS_49927,2
NEWS_49928,0
NEWS_49929,5
NEWS_49930,5
NEWS_49931,3
NEWS_49932,5
NEWS_49933,1
NEWS_49934,5
NEWS_49935,1
NEWS_49936,5
NEWS_49937,1
NEWS_49938,3
NEWS_49939,5
NEWS_49940,3
NEWS_49941,3
NEWS_49942,1
NEWS_49943,4
NEWS_49944,4
NEWS_49945,4
NEWS_49946,5
NEWS_49947,2
NEWS_49948,3
NEWS_49949,0
NEWS_49950,4
NEWS_49951,0
NEWS_49952,5
NEWS_49953,1
NEWS_49954,4
NEWS_49955,2
NEWS_49956,0
NEWS_49957,4
NEWS_49958,4
NEWS_49959,1
NEWS_49960,0
NEWS_49961,0
NEWS_49962,4
NEWS_49963,4
NEWS_49964,3
NEWS_49965,4
NEWS_49966,4
NEWS_49967,2
NEWS_49968,1
NEWS_49969,1
NEWS_49970,2
NEWS_49971,4
NEWS_49972,5
NEWS_49973,2
NEWS_49974,0
NEWS_49975,1
NEWS_49976,1
NEWS_49977,1
NEWS_49978,1
NEWS_49979,3
NEWS_49980,3
NEWS_49981,1
NEWS_49982,1
NEWS_49983,3
NEWS_49984,4
NEWS_49985,2
NEWS_49986,2
NEWS_49987,4
NEWS_49988,4
NEWS_49989,5
NEWS_49990,1
NEWS_49991,5
NEWS_49992,0
NEWS_49993,1
NEWS_49994,1
NEWS_49995,2
NEWS_49996,5
NEWS_49997,4
NEWS_49998,1
NEWS_49999,4
NEWS_50000,0
NEWS_50001,0
NEWS_50002,3
NEWS_50003,1
NEWS_50004,3
NEWS_50005,3
NEWS_50006,4
NEWS_50007,1
NEWS_50008,2
NEWS_50009,2
NEWS_50010,4
NEWS_50011,1
NEWS_50012,4
NEWS_50013,0
NEWS_50014,2
NEWS_50015,1
NEWS_50016,0
NEWS_50017,5
NEWS_50018,1
NEWS_50019,5
NEWS_50020,2
NEWS_50021,2
NEWS_50022,1
NEWS_50023,0
NEWS_50024,4
NEWS_50025,2
NEWS_50026,1
NEWS_50027,2
NEWS_50028,2
NEWS_50029,3
NEWS_50030,1
NEWS_50031,3
NEWS_50032,3
NEWS_50033,3
NEWS_50034,0
NEWS_50035,2
NEWS_50036,2
NEWS_50037,2
NEWS_50038,4
NEWS_50039,5
NEWS_50040,4
NEWS_50041,2
NEWS_50042,3
NEWS_50043,4
NEWS_50044,4
NEWS_50045,2
NEWS_50046,4
NEWS_50047,1
NEWS_50048,1
NEWS_50049,2
NEWS_50050,4
NEWS_50051,4
NEWS_50052,3
NEWS_50053,3
NEWS_50054,2
NEWS_50055,3
NEWS_50056,4
NEWS_50057,3
NEWS_50058,1
NEWS_50059,4
NEWS_50060,5
NEWS_50061,4
NEWS_50062,5
NEWS_50063,2
NEWS_50064,1
NEWS_50065,3
NEWS_50066,0
NEWS_50067,1
NEWS_50068,4
NEWS_50069,1
NEWS_50070,1
NEWS_50071,3
NEWS_50072,1
NEWS_50073,3
NEWS_50074,5
NEWS_50075,1
NEWS_50076,2
NEWS_50077,1
NEWS_50078,2
NEWS_50079,0
NEWS_50080,1
NEWS_50081,5
NEWS_50082,3
NEWS_50083,3
NEWS_50084,3
NEWS_50085,4
NEWS_50086,1
NEWS_50087,0
NEWS_50088,4
NEWS_50089,4
NEWS_50090,1
NEWS_50091,0
NEWS_50092,1
NEWS_50093,3
NEWS_50094,3
NEWS_50095,1
NEWS_50096,1
NEWS_50097,0
NEWS_50098,1
NEWS_50099,5
NEWS_50100,4
NEWS_50101,3
NEWS_50102,5
NEWS_50103,4
NEWS_50104,3
NEWS_50105,3
NEWS_50106,1
NEWS_50107,5
NEWS_50108,0
NEWS_50109,4
NEWS_50110,3
NEWS_50111,4
NEWS_50112,3
NEWS_50113,0
NEWS_50114,4
NEWS_50115,3
NEWS_50116,3
NEWS_50117,5
NEWS_50118,3
NEWS_50119,1
NEWS_50120,0
NEWS_50121,2
NEWS_50122,0
NEWS_50123,5
NEWS_50124,5
NEWS_50125,3
NEWS_50126,2
NEWS_50127,1
NEWS_50128,4
NEWS_50129,4
NEWS_50130,3
NEWS_50131,4
NEWS_50132,5
NEWS_50133,1
NEWS_50134,2
NEWS_50135,5
NEWS_50136,5
NEWS_50137,3
NEWS_50138,2
NEWS_50139,4
NEWS_50140,4
NEWS_50141,3
NEWS_50142,1
NEWS_50143,1
NEWS_50144,5
NEWS_50145,2
NEWS_50146,3
NEWS_50147,4
NEWS_50148,1
NEWS_50149,4
NEWS_50150,2
NEWS_50151,4
NEWS_50152,3
NEWS_50153,3
NEWS_50154,4
NEWS_50155,2
NEWS_50156,3
NEWS_50157,1
NEWS_50158,5
NEWS_50159,1
NEWS_50160,1
NEWS_50161,3
NEWS_50162,5
NEWS_50163,5
NEWS_50164,2
NEWS_50165,3
NEWS_50166,5
NEWS_50167,2
NEWS_50168,4
NEWS_50169,1
NEWS_50170,1
NEWS_50171,1
NEWS_50172,4
NEWS_50173,4
NEWS_50174,0
NEWS_50175,3
NEWS_50176,5
NEWS_50177,3
NEWS_50178,4
NEWS_50179,3
NEWS_50180,0
NEWS_50181,4
NEWS_50182,1
NEWS_50183,1
NEWS_50184,4
NEWS_50185,1
NEWS_50186,3
NEWS_50187,0
NEWS_50188,5
NEWS_50189,2
NEWS_50190,3
NEWS_50191,4
NEWS_50192,4
NEWS_50193,4
NEWS_50194,5
NEWS_50195,4
NEWS_50196,3
NEWS_50197,3
NEWS_50198,2
NEWS_50199,1
NEWS_50200,1
NEWS_50201,0
NEWS_50202,3
NEWS_50203,2
NEWS_50204,4
NEWS_50205,4
NEWS_50206,2
NEWS_50207,2
NEWS_50208,5
NEWS_50209,4
NEWS_50210,4
NEWS_50211,1
NEWS_50212,3
NEWS_50213,4
NEWS_50214,1
NEWS_50215,5
NEWS_50216,1
NEWS_50217,5
NEWS_50218,0
NEWS_50219,4
NEWS_50220,3
NEWS_50221,1
NEWS_50222,4
NEWS_50223,5
NEWS_50224,2
NEWS_50225,5
NEWS_50226,4
NEWS_50227,3
NEWS_50228,2
NEWS_50229,4
NEWS_50230,4
NEWS_50231,4
NEWS_50232,1
NEWS_50233,5
NEWS_50234,1
NEWS_50235,1
NEWS_50236,2
NEWS_50237,4
NEWS_50238,3
NEWS_50239,1
NEWS_50240,3
NEWS_50241,5
NEWS_50242,4
NEWS_50243,4
NEWS_50244,5
NEWS_50245,5
NEWS_50246,2
NEWS_50247,4
NEWS_50248,2
NEWS_50249,1
NEWS_50250,4
NEWS_50251,3
NEWS_50252,1
NEWS_50253,3
NEWS_50254,2
NEWS_50255,3
NEWS_50256,1
NEWS_50257,4
NEWS_50258,5
NEWS_50259,5
NEWS_50260,3
NEWS_50261,3
NEWS_50262,3
NEWS_50263,0
NEWS_50264,5
NEWS_50265,2
NEWS_50266,3
NEWS_50267,4
NEWS_50268,3
NEWS_50269,1
NEWS_50270,1
NEWS_50271,1
NEWS_50272,4
NEWS_50273,5
NEWS_50274,2
NEWS_50275,3
NEWS_50276,1
NEWS_50277,1
NEWS_50278,2
NEWS_50279,3
NEWS_50280,2
NEWS_50281,4
NEWS_50282,3
NEWS_50283,3
NEWS_50284,2
NEWS_50285,2
NEWS_50286,4
NEWS_50287,3
NEWS_50288,3
NEWS_50289,3
NEWS_50290,0
NEWS_50291,3
NEWS_50292,3
NEWS_50293,4
NEWS_50294,1
NEWS_50295,2
NEWS_50296,5
NEWS_50297,3
NEWS_50298,1
NEWS_50299,1
NEWS_50300,1
NEWS_50301,1
NEWS_50302,1
NEWS_50303,5
NEWS_50304,4
NEWS_50305,2
NEWS_50306,0
NEWS_50307,3
NEWS_50308,3
NEWS_50309,3
NEWS_50310,3
NEWS_50311,3
NEWS_50312,5
NEWS_50313,1
NEWS_50314,1
NEWS_50315,3
NEWS_50316,2
NEWS_50317,5
NEWS_50318,1
NEWS_50319,4
NEWS_50320,4
NEWS_50321,3
NEWS_50322,2
NEWS_50323,3
NEWS_50324,4
NEWS_50325,1
NEWS_50326,3
NEWS_50327,2
NEWS_50328,1
NEWS_50329,2
NEWS_50330,1
NEWS_50331,2
NEWS_50332,2
NEWS_50333,4
NEWS_50334,1
NEWS_50335,4
NEWS_50336,3
NEWS_50337,4
NEWS_50338,3
NEWS_50339,5
NEWS_50340,3
NEWS_50341,0
NEWS_50342,2
NEWS_50343,2
NEWS_50344,4
NEWS_50345,2
NEWS_50346,1
NEWS_50347,4
NEWS_50348,4
NEWS_50349,4
NEWS_50350,4
NEWS_50351,4
NEWS_50352,0
NEWS_50353,2
NEWS_50354,5
NEWS_50355,2
NEWS_50356,2
NEWS_50357,3
NEWS_50358,1
NEWS_50359,3
NEWS_50360,2
NEWS_50361,1
NEWS_50362,2
NEWS_50363,4
NEWS_50364,1
NEWS_50365,3
NEWS_50366,5
NEWS_50367,5
NEWS_50368,4
NEWS_50369,2
NEWS_50370,1
NEWS_50371,2
NEWS_50372,2
NEWS_50373,2
NEWS_50374,0
NEWS_50375,1
NEWS_50376,4
NEWS_50377,1
NEWS_50378,4
NEWS_50379,2
NEWS_50380,1
NEWS_50381,1
NEWS_50382,0
NEWS_50383,3
NEWS_50384,4
NEWS_50385,5
NEWS_50386,4
NEWS_50387,1
NEWS_50388,5
NEWS_50389,4
NEWS_50390,4
NEWS_50391,0
NEWS_50392,4
NEWS_50393,3
NEWS_50394,1
NEWS_50395,5
NEWS_50396,3
NEWS_50397,4
NEWS_50398,1
NEWS_50399,1
NEWS_50400,4
NEWS_50401,3
NEWS_50402,4
NEWS_50403,1
NEWS_50404,1
NEWS_50405,0
NEWS_50406,3
NEWS_50407,3
NEWS_50408,1
NEWS_50409,5
NEWS_50410,5
NEWS_50411,1
NEWS_50412,5
NEWS_50413,4
NEWS_50414,2
NEWS_50415,5
NEWS_50416,3
NEWS_50417,2
NEWS_50418,1
NEWS_50419,1
NEWS_50420,2
NEWS_50421,2
NEWS_50422,2
NEWS_50423,2
NEWS_50424,3
NEWS_50425,1
NEWS_50426,3
NEWS_50427,1
NEWS_50428,1
NEWS_50429,4
NEWS_50430,4
NEWS_50431,3
NEWS_50432,3
NEWS_50433,0
NEWS_50434,1
NEWS_50435,3
NEWS_50436,1
NEWS_50437,3
NEWS_50438,4
NEWS_50439,1
NEWS_50440,2
NEWS_50441,1
NEWS_50442,4
NEWS_50443,1
NEWS_50444,2
NEWS_50445,1
NEWS_50446,3
NEWS_50447,2
NEWS_50448,3
NEWS_50449,2
NEWS_50450,5
NEWS_50451,1
NEWS_50452,3
NEWS_50453,5
NEWS_50454,1
NEWS_50455,3
NEWS_50456,2
NEWS_50457,5
NEWS_50458,3
NEWS_50459,4
NEWS_50460,1
NEWS_50461,3
NEWS_50462,2
NEWS_50463,2
NEWS_50464,4
NEWS_50465,3
NEWS_50466,4
NEWS_50467,4
NEWS_50468,2
NEWS_50469,1
NEWS_50470,3
NEWS_50471,2
NEWS_50472,2
NEWS_50473,4
NEWS_50474,4
NEWS_50475,3
NEWS_50476,0
NEWS_50477,5
NEWS_50478,4
NEWS_50479,3
NEWS_50480,3
NEWS_50481,3
NEWS_50482,2
NEWS_50483,4
NEWS_50484,3
NEWS_50485,4
NEWS_50486,2
NEWS_50487,2
NEWS_50488,0
NEWS_50489,3
NEWS_50490,1
NEWS_50491,4
NEWS_50492,4
NEWS_50493,1
NEWS_50494,3
NEWS_50495,1
NEWS_50496,0
NEWS_50497,1
NEWS_50498,0
NEWS_50499,1
NEWS_50500,1
NEWS_50501,1
NEWS_50502,5
NEWS_50503,0
NEWS_50504,4
NEWS_50505,4
NEWS_50506,2
NEWS_50507,2
NEWS_50508,1
NEWS_50509,2
NEWS_50510,2
NEWS_50511,0
NEWS_50512,4
NEWS_50513,3
NEWS_50514,2
NEWS_50515,1
NEWS_50516,3
NEWS_50517,4
NEWS_50518,0
NEWS_50519,2
NEWS_50520,0
NEWS_50521,2
NEWS_50522,1
NEWS_50523,1
NEWS_50524,0
NEWS_50525,1
NEWS_50526,4
NEWS_50527,1
NEWS_50528,3
NEWS_50529,2
NEWS_50530,3
NEWS_50531,2
NEWS_50532,1
NEWS_50533,4
NEWS_50534,1
NEWS_50535,3
NEWS_50536,2
NEWS_50537,4
NEWS_50538,2
NEWS_50539,3
NEWS_50540,4
NEWS_50541,5
NEWS_50542,1
NEWS_50543,2
NEWS_50544,0
NEWS_50545,1
NEWS_50546,5
NEWS_50547,2
NEWS_50548,1
NEWS_50549,5
NEWS_50550,4
NEWS_50551,4
NEWS_50552,3
NEWS_50553,1
NEWS_50554,3
NEWS_50555,1
NEWS_50556,3
NEWS_50557,3
NEWS_50558,5
NEWS_50559,4
NEWS_50560,4
NEWS_50561,5
NEWS_50562,4
NEWS_50563,5
NEWS_50564,2
NEWS_50565,3
NEWS_50566,1
NEWS_50567,1
NEWS_50568,5
NEWS_50569,3
NEWS_50570,2
NEWS_50571,1
NEWS_50572,1
NEWS_50573,3
NEWS_50574,4
NEWS_50575,0
NEWS_50576,4
NEWS_50577,5
NEWS_50578,5
NEWS_50579,1
NEWS_50580,3
NEWS_50581,0
NEWS_50582,2
NEWS_50583,1
NEWS_50584,4
NEWS_50585,4
NEWS_50586,4
NEWS_50587,1
NEWS_50588,1
NEWS_50589,5
NEWS_50590,2
NEWS_50591,3
NEWS_50592,4
NEWS_50593,0
NEWS_50594,0
NEWS_50595,3
NEWS_50596,4
NEWS_50597,2
NEWS_50598,2
NEWS_50599,2
NEWS_50600,2
NEWS_50601,3
NEWS_50602,3
NEWS_50603,5
NEWS_50604,0
NEWS_50605,4
NEWS_50606,2
NEWS_50607,4
NEWS_50608,1
NEWS_50609,0
NEWS_50610,4
NEWS_50611,5
NEWS_50612,4
NEWS_50613,3
NEWS_50614,1
NEWS_50615,3
NEWS_50616,0
NEWS_50617,1
NEWS_50618,4
NEWS_50619,4
NEWS_50620,3
NEWS_50621,5
NEWS_50622,1
NEWS_50623,4
NEWS_50624,5
NEWS_50625,4
NEWS_50626,2
NEWS_50627,5
NEWS_50628,3
NEWS_50629,0
NEWS_50630,4
NEWS_50631,3
NEWS_50632,2
NEWS_50633,4
NEWS_50634,1
NEWS_50635,0
NEWS_50636,5
NEWS_50637,4
NEWS_50638,2
NEWS_50639,1
NEWS_50640,0
NEWS_50641,1
NEWS_50642,3
NEWS_50643,5
NEWS_50644,4
NEWS_50645,5
NEWS_50646,3
NEWS_50647,4
NEWS_50648,5
NEWS_50649,4
NEWS_50650,5
NEWS_50651,4
NEWS_50652,3
NEWS_50653,1
NEWS_50654,1
NEWS_50655,5
NEWS_50656,5
NEWS_50657,5
NEWS_50658,4
NEWS_50659,1
NEWS_50660,2
NEWS_50661,4
NEWS_50662,0
NEWS_50663,1
NEWS_50664,1
NEWS_50665,4
NEWS_50666,1
NEWS_50667,5
NEWS_50668,2
